日付	 速度L1	 速度L2	 速度L3	 速度L4	 速度L5	 速度L6	 速度L7	 速度L8	 速度NGL1	 速度NGL2	 速度NGL3	 速度NGL4	 速度NGL5	 速度NGL6	 速度NGL7	 速度NGL8	 フラグなしL1	 フラグなしL2	 フラグなしL3	 フラグなしL4	 フラグなしL5	 フラグなしL6	 フラグなしL7	 フラグなしL8	 効率L1	 効率L2	 効率L3	 効率L4	 効率L5	 効率L6	 効率L7	 効率L8	 高難易度L1	 高難易度L2	 高難易度L3	 高難易度L4	 高難易度L5	 高難易度L6	 高難易度L7	 高難易度L8	 ランダム難易度L1	 ランダム難易度L2	 ランダム難易度L3	 ランダム難易度L4	 ランダム難易度L5	 ランダム難易度L6	 ランダム難易度L7	 ランダム難易度L8	 ハードコアL1	 ハードコアL2	 ハードコアL3	 ハードコアL4	 ハードコアL5	 ハードコアL6	 ハードコアL7	 ハードコアL8	 ハードコアNGL1	 ハードコアNGL2	 ハードコアNGL3	 ハードコアNGL4	 ハードコアNGL5	 ハードコアNGL6	 ハードコアNGL7	 ハードコアNGL8	 耐久L1	 耐久L2	 耐久L3	 耐久L4	 耐久L5	 耐久L6	 耐久L7	 耐久L8	 ナイトメアL1	 ナイトメアL2	 ナイトメアL3	 ナイトメアL4	 ナイトメアL5	 ナイトメアL6	 ナイトメアL7	 ナイトメアL8
2024/9/11	699.7	1021	3006	2366	3244	4699	8980	7900	671.6	1135	2164	1999	3783	5240	7500	7858	678.4	956.7	2289	2096	3000	4777	6375	8083	501.7	836.4	1499	2121	4000	4938	8225	12588	893.6	2185	7305	6840	15795	15700	38183	47268	672.2	921.9	2184	2179	3474	4329	7550	9221	661	976.8	2391	2274	3088	4430	9416	8750	675	2450	7075	3356	4999	8100	11376	10330	900.6	1498	3300	4139	6397	9650	17998	27167	1687	2967	4944	8038	11990	21999	55000	95000
2024/9/10	688.9	1002	2871	2198	3228	4700	8980	7763	675.9	1051	2190	2038	3996	5641	7500	7467	668.1	944.6	2292	2082	3120	4760	6000	8083	498.8	808	1462	2113	3938	5206	7893	12680	894.1	2157	7500	7042	16547	15700	41395	47268	676	890.9	2127	2137	3474	4329	7550	10099	677.9	969.1	2375	2244	3090	4527	9333	8504	696.1	2615	6949	3159	4937	8249	10642	10000	898	1485	3161	4094	6000	9798	17998	28000	1726	2992	4854	7963	12000	22000	55000	98000
2024/9/9	694.2	985.6	3087	2220	3113	4697	8980	7871	675.9	990.9	2295	2076	3981	5999	7500	7500	663.2	911.8	2352	2000	3042	4700	5875	7761	499.8	833.5	1500	2278	3918	5452	7893	12522	894.4	2350	7543	7003	17537	16498	41395	47268	674.2	914.2	2113	2173	3474	4288	7642	10190	684	976	2300	2166	3200	4527	9000	8417	682	2830	7499	3342	4817	8249	10642	9900	897.1	1414	3300	4082	6000	9800	17998	27500	1819	2724	4970	7999	12199	22000	55000	98000
2024/9/8	705.4	1003	3087	2372	3240	4680	8980	7499	670.4	998.3	2449	2210	3929	6100	7500	7756	688.6	914.5	2492	2070	3268	4700	5875	8355	499.9	829.3	1500	2225	4300	5875	7893	11778	886.6	2500	7777	7129	18858	15671	41395	44270	677.4	896.1	2075	2200	3497	4343	7500	10149	672.9	995.1	2266	2132	3040	4527	8496	8417	671.1	3038	7725	3159	4817	8697	10642	9988	896.3	1381	3225	4082	6190	9800	17000	27995	1879	2724	4970	7817	12199	21800	55000	95708
2024/9/7	700.3	987	3204	2294	3294	4598	8980	7499	690.2	1097	2322	2083	3613	6400	8050	7116	691.2	899.1	2492	2015	3268	4700	5875	8764	499.9	809.2	1505	2246	4212	6200	7386	11444	893.5	2552	7780	7178	18858	15671	41395	44270	690.4	911.7	2107	2190	3498	4228	7755	9999	683.7	1041	2378	2132	3049	4527	8496	8444	681.8	3226	8146	3331	4425	8697	10642	9713	896.1	1383	3057	4435	6015	9800	17000	27995	1808	2724	4900	7817	12199	20229	54976	93000
2024/9/6	691.2	1023	3131	2225	3310	4598	8500	7500	682.4	1154	2485	2066	3578	6400	8050	7247	682.8	900	2400	2074	3489	4700	5875	9532	498.8	829.3	1544	2235	4069	6535	7386	11774	896.7	2421	7853	7092	18858	15671	41395	43767	685.1	903.6	2080	2221	3491	4228	7739	9933	667.2	1114	2469	2086	3090	4527	8230	8778	672.8	3497	7628	3310	4675	8697	10642	10067	885	1423	3217	4200	6015	9800	17000	27500	1851	2489	5100	7726	12199	20229	60000	95000
2024/9/5	707.8	1024	3284	2349	3225	4625	8500	7913	689.9	1232	2504	2192	3751	6125	8050	7835	688.9	945.5	2520	2074	3643	4883	6206	9532	500.6	842.3	1653	2187	4175	6535	7386	12378	899.6	2303	7936	7177	20620	16852	41395	48000	676.3	908.8	2096	2270	3400	4228	7739	10149	690.2	1219	2515	2077	3160	4790	7501	8778	684	3776	7155	3289	4999	8697	10642	9545	904.7	1466	3330	4129	5900	9338	17000	28000	1903	2680	4964	7768	12198	20229	60310	90000
2024/9/4	686.1	1019	3277	2392	3400	4625	9000	8068	689.4	1255	2656	2294	3751	6467	8250	7998	675.1	993.1	2588	2086	3643	4883	5792	8790	501.1	843.8	1606	2234	3998	6999	7386	12981	909.2	2135	8079	7094	20620	18156	41395	48000	683	916.8	2139	2274	3399	4300	7739	10214	677.2	1220	2672	2016	3180	4790	8121	8724	687.4	3754	7702	3278	4994	8697	10642	10194	901.1	1449	3174	4189	5899	9338	17000	28000	1946	2899	4638	7776	12098	21947	60310	90749
2024/9/3	690.3	1019	3128	2369	3400	4625	8463	8198	682.6	1334	2684	2300	3965	6173	8250	7900	678.3	1057	2711	2081	3858	4700	5500	8790	496.3	821.4	1684	2209	3997	7145	7386	12888	901.8	2113	8583	7048	18919	17022	38886	49415	672.1	914.2	1959	2272	3115	4241	7739	10062	682.7	1233	2653	2088	3200	4773	8121	8724	690.4	3890	7170	3276	4671	8888	10642	10409	911	1334	3130	4007	5625	9338	17000	27000	1959	2940	4638	7723	12098	21946	60310	94250
2024/9/2	695.7	1030	3353	2384	3389	4700	9098	8013	683.4	1352	2582	2197	4248	6739	8390	7991	695.2	1109	2915	2049	4219	4880	5575	8139	498.7	821.2	1599	2184	4213	7700	7828	13022	903.3	2144	9178	7175	20087	17883	40917	48126	672.7	927.8	2142	2194	3391	4131	7720	10190	678.8	1314	2902	2199	3263	4499	8792	8500	685.1	3931	7716	3267	5127	8570	11408	11004	904.3	1278	3131	3986	5749	9983	17000	27498	2059	2915	5027	7865	12064	21950	64000	96925
2024/9/1	698.2	1006	3172	2454	3318	4874	9098	8166	682.6	1422	2437	2079	4503	6739	8499	7584	698.5	1188	2869	2081	4498	4880	5575	8139	504.4	822.3	1563	2054	4500	7636	8481	13222	912.6	2118	9645	7514	18877	17883	40917	48909	662.1	899.2	2202	2280	3331	4017	7720	9928	683.6	1238	3106	2243	3372	4160	9360	8286	694.2	3959	7198	3064	4857	8570	11408	10972	915.8	1294	3138	4143	6200	9980	16212	28000	2238	2777	4924	7853	12064	21500	64000	95500
2024/8/31	694.4	1012	2982	2483	3346	4874	8800	8129	682.9	1490	2495	1986	4915	6396	9130	7800	713.4	1254	2668	2092	4498	4880	5940	7900	502.7	839.2	1644	2162	4500	7166	8500	13038	901.6	2202	10503	7617	17327	17883	38169	48509	685.1	937.8	2256	2194	3406	4361	7720	9928	683	1127	3106	2410	3379	3913	9360	8250	692.6	3735	6900	2982	4857	8000	10800	10741	872.2	1289	3160	4283	5894	9980	16212	27999	2325	2601	4600	7936	11721	21500	64000	97000
2024/8/30	692.9	1027	2995	2705	3326	5211	8800	8129	688.6	1540	2569	2012	4915	6396	9130	7808	778.6	1335	2520	2097	4498	4799	5875	7874	498	835.6	1733	2196	4450	7679	8500	12965	906.6	2389	11300	7978	16071	16823	35001	48400	689.1	986	2288	2311	3409	4680	7442	9999	700.6	1063	3152	2518	3382	4050	9360	8693	721.3	3479	7127	2972	4522	7837	10800	11095	926.9	1276	3000	4491	5795	10000	16999	27000	2203	2548	4799	7936	11721	21000	64000	97970
2024/8/29	694.8	1028	2960	2705	3326	4925	8800	8295	693.9	1556	2527	2005	4915	5824	9130	7808	749.2	1430	2388	2049	4200	4500	5875	7887	500.1	825.6	1601	2193	4304	7679	9082	12500	899.6	2362	11625	7878	16071	18312	35001	48400	681	989.7	2359	2159	3426	4680	7023	9999	691.7	1096	3011	2457	3272	4050	10240	8693	700	3236	6670	2980	4539	7321	10154	11240	919	1318	3089	4300	6137	10000	16999	26398	2117	2528	5100	7500	12200	21000	65490	97970
2024/8/28	717.1	1022	2993	2567	3500	5000	9448	8297	701.1	1637	2724	2035	5150	5444	9130	8217	753.9	1506	2315	2090	4279	4800	5875	7887	499.4	848.3	1684	2230	4450	7413	9082	12000	904.8	2334	10717	7885	14619	17138	35001	48325	694	940.5	2500	2253	3483	4714	7023	9999	694.7	1171	3025	2444	3272	4300	10240	8844	690.9	3549	7020	3130	4909	7567	10154	10509	903.8	1386	3260	4433	6528	10118	16888	27999	2000	2362	5100	7827	12200	21000	65490	98600
2024/8/27	714.1	1099	2899	2598	3512	5000	9050	8362	695.4	1574	2910	2004	5187	5507	9130	8004	747.9	1594	2513	2101	4534	4667	6295	7900	498.7	856.3	1668	2406	4500	7622	9661	12000	899.4	2555	10190	7871	13307	16167	35001	47776	703.3	999.2	2648	2390	3360	4758	7700	10207	698	1098	3218	2667	3264	4196	10240	8837	700.1	3369	7460	3387	5232	7567	9529	10000	917.4	1473	3450	4407	6887	10118	16888	27999	1955	2518	5107	7827	12200	21000	65490	95000
2024/8/26	723.8	1111	2855	2700	3300	5144	9050	7820	703.1	1495	2910	2079	5408	5430	9130	7668	745.9	1703	2636	2083	4227	4600	6295	7636	499.3	810.3	1753	2268	4777	7164	9661	11832	896.3	2779	9671	7339	12562	17091	35001	47684	761	1054	2530	2384	3562	4758	7869	9440	695.3	1061	3218	2518	3294	4088	10240	8822	690.5	3110	7443	3426	5232	7650	9529	9486	884.9	1574	3500	4300	6887	9403	16888	28000	1809	2603	5205	7656	12200	21000	65490	98300
2024/8/25	706.4	1176	3000	2650	3347	5273	9050	8384	695.9	1429	2698	2036	5408	5492	9130	7888	791.8	1553	2636	2100	4227	4799	6297	7890	497.1	873.3	1898	2450	4807	6791	9661	11820	895.3	2913	9390	6806	11805	17999	35001	47183	753	1148	2723	2400	3562	4584	8199	10176	699.2	1150	3505	2442	3300	4049	10950	8822	693.3	2848	8082	3450	5232	7650	10186	9999	907.5	1498	3757	4429	6887	9403	16888	28000	1917	2850	5465	7491	12200	22229	65490	98300
2024/8/24	713.1	1104	2983	2690	3540	5273	9790	8384	706.1	1437	2549	2002	5408	5492	9130	7900	751.2	1423	2636	2225	3947	4497	6297	7890	497.2	877.6	2000	2441	5120	6791	9661	10954	902.9	3108	9265	6984	10994	18000	32221	47067	696.5	1152	2851	2494	3852	4584	8199	10176	699.3	1224	3679	2479	3300	4044	10537	8834	704.4	2636	8633	3325	5537	7600	11073	9999	905.5	1529	3900	4440	6887	9403	17999	28000	1900	2980	5387	7491	12199	22229	65490	98899
2024/8/23	732.2	1176	3000	2721	3538	5273	9790	8459	719.6	1389	2488	2108	5102	5489	9130	7850	775.1	1422	2600	2225	3947	4497	6200	7890	498.9	904	2175	2670	5120	6791	9661	11748	910.4	3303	8821	7320	10746	18000	32221	46500	660.9	1059	2663	2538	3931	4870	8199	10199	708.4	1307	4000	2441	3131	4212	9737	8751	699.9	2475	9440	3235	5537	7600	11073	9999	928.8	1524	3900	4440	6900	10299	17999	27998	1978	2980	5388	8084	12199	22229	65490	98899
2024/8/22	738.4	1112	2976	2489	3550	5280	10000	8459	699.8	1292	2500	2060	4832	5499	9130	7983	736.4	1313	2612	2232	3643	4200	6200	7890	500.3	918.4	2175	2798	5138	6791	9661	11846	891.3	3511	8115	7303	10999	18000	32221	44823	703.3	974	2663	2406	3931	4850	8199	10074	714.9	1344	4153	2490	3100	4212	9222	8751	686	2254	10210	3458	5537	7500	11073	10033	932.8	1561	3900	4442	6900	10299	17999	27750	1978	2800	5388	7999	11800	22229	64444	98750
2024/8/21	725.3	1096	2949	2629	3511	5399	10000	8459	701	1393	2532	2035	4434	5290	9592	7983	687.4	1207	2448	2269	3347	4526	6200	7900	499.2	938.2	2291	2959	4822	6211	8796	12717	890.5	3556	7418	7225	10562	18000	29833	46990	692.3	1036	2438	2376	3986	4869	8199	10322	698.3	1276	4461	2399	3099	4150	9222	8500	698.4	2400	11115	3435	5800	7475	11760	10508	896.2	1580	3899	4223	7000	10299	17999	27484	1889	2753	5315	7873	12199	22229	64444	91530
2024/8/20	715.3	1181	2874	2824	3279	5399	9999	8459	700.6	1319	2506	2098	4790	5127	9592	7875	704.9	1147	2517	2450	3150	4882	6297	7900	517.2	902.5	2191	2767	4843	5800	8796	11847	902	3368	7600	7593	11456	18000	29833	45958	701.2	1110	2300	2387	3759	4996	8199	10322	695.8	1399	4785	2462	3087	4150	9222	8500	700.3	2623	11741	3571	5800	7350	11760	11005	894.8	1599	3858	4444	7193	10299	17999	27484	2052	2795	5315	7949	12250	22229	64444	98000
2024/8/19	707.6	1196	3025	2796	3508	5400	9999	8470	703.4	1236	2620	2080	5050	5483	9592	7875	712.8	1080	2657	2420	3248	4882	6250	7890	517.3	983	2037	2552	4573	6112	8184	11021	915.2	3368	7771	8137	11456	18000	29833	45958	701.6	1182	2331	2306	3487	4996	8199	10017	700.2	1409	5217	2537	3300	4200	8531	8696	690.5	2835	12572	3800	5800	7499	11760	11739	927.4	1700	3762	4399	7193	10299	17999	29000	2160	2993	5004	7896	12250	22229	64444	98000
2024/8/18	726.2	1240	3005	2840	3508	5400	10496	8463	707.7	1348	2790	2181	4945	5483	9592	8025	718.4	1113	2869	2550	3248	4882	6250	7647	526.1	954.1	1892	2417	4227	5709	8184	10374	900.7	3165	7649	7530	11456	18000	29833	47533	694.7	1172	2482	2494	3465	4996	8199	10297	724.9	1469	5423	2560	3395	4221	8531	8157	692.5	2984	11623	3747	5818	7383	11760	12695	927.9	1748	3556	4492	7250	10299	17999	28972	2123	3000	5414	7763	12250	22000	64444	98000
2024/8/17	719.3	1292	2984	2804	3500	5400	10496	8442	695.3	1420	2711	2227	4945	5483	9592	8179	709.2	1185	2869	2589	3200	4978	6250	7733	499.4	875.9	1794	2211	3982	5286	7732	9749	901	2908	7970	7200	11037	18000	29833	47533	730	1117	2460	2339	3465	4997	8199	10437	727.6	1392	5555	2577	3400	4221	8531	8843	705.8	3204	11049	3759	5880	7300	11760	12695	936.5	1719	3890	4492	7250	10299	17000	28857	2014	2853	5414	7594	12200	22000	64444	98000
2024/8/16	723	1272	2900	2805	3500	5436	10496	8460	710.7	1427	2788	2228	4578	5492	9592	8179	719.1	1185	2717	2644	3200	4978	6240	7249	498.7	864.3	1712	2168	3982	5218	8110	10272	900	2768	8484	7465	11985	18475	27924	47533	751.5	1032	2551	2400	3488	4873	8280	10444	710.5	1287	5318	2570	3216	4107	8531	8843	695.9	2936	10399	4000	5880	7214	11760	12695	990	1780	3892	4493	7250	10299	17000	29444	2014	2990	5400	7600	12200	21875	64444	94417
2024/8/15	732.1	1297	2919	2875	3537	5436	10000	8460	703.5	1540	2699	2239	4269	5492	8875	8000	723.7	1163	2746	2640	3299	4978	6250	7800	504.2	908.3	1683	2220	3918	5266	8110	10280	898.1	2547	8484	7332	11985	18400	25992	47025	707.9	979.9	2576	2450	3253	4997	8280	10448	702.8	1400	5018	2574	3402	4097	8531	8632	694.9	2673	10399	4053	5600	7214	11760	12923	996.8	1789	3849	4484	7249	10590	17000	29444	1900	2978	5434	7500	12200	21875	64444	94400
2024/8/14	732	1266	2935	2839	3500	5435	10000	8484	706.4	1612	2808	2234	4037	5439	8875	8190	712.4	1194	2874	2666	3299	4978	6250	7800	515.5	969.9	1768	2157	3653	5217	8110	10279	895.1	2357	8411	7469	11906	17677	27794	47305	709.2	982.7	2587	2659	3490	4997	8280	10448	708.8	1286	4744	2519	3409	4222	8531	8844	702.1	2540	10399	4025	5600	7022	11760	12298	999.7	1798	3825	4389	7207	10590	17000	29473	1796	2750	5395	7500	12200	21875	64444	94999
2024/8/13	730	1234	2984	2750	3508	5448	10000	8484	712.7	1690	2845	2143	4416	5440	8875	8085	716.1	1193	3100	2787	3296	4978	6000	7800	504.7	917.7	1904	2310	4008	5170	8110	10041	899.3	2444	9082	7055	11906	17677	27794	47323	712	972.9	2638	2521	3415	4623	8280	10400	717	1177	4511	2380	3392	4155	8531	8800	704.8	2371	9644	3917	5248	7443	11760	12295	1005	1827	3900	4115	7056	10590	17000	27000	1750	2787	5479	7799	12200	21998	64444	94999
2024/8/12	730.3	1250	2983	2588	3400	5448	10529	8400	709.4	1814	3000	2246	4173	5429	8498	8246	739.1	1216	3203	2787	2997	4978	6000	7890	496.2	924.7	1903	2353	3952	4988	8041	10174	898.9	2605	9669	7423	12873	17400	27551	45416	719.8	973.4	2715	2379	3525	4623	8280	10400	718.5	1114	4454	2365	3300	4011	8531	8779	706	2248	8855	3686	4888	7443	11760	11356	1076	1938	3900	4488	7405	10590	17000	27000	1800	3000	5554	7799	12288	21998	64444	94999
2024/8/11	744.8	1303	3168	2700	3433	5448	10529	8416	712.4	1965	3071	2188	3870	5439	8498	8246	729.2	1283	3488	2627	2990	4572	6000	7890	499.6	977.6	1764	2447	4008	4950	8041	10299	905.9	2605	9669	7900	13680	17400	27551	43449	726.9	984.8	2848	2258	3535	4649	8222	10368	715.8	1186	4256	2500	3419	4199	8531	8775	695.4	2094	8419	3383	4910	7443	11760	10562	1075	1818	3896	4500	7405	10480	16500	27000	1763	2990	5559	7798	12250	21998	64444	94999
2024/8/10	740.8	1294	3036	2700	3500	5068	11008	8498	702.9	1952	3329	2350	3870	5439	9096	8188	708.7	1355	3692	2627	3151	4900	6300	7500	502	941	1717	2568	4008	4900	8041	10323	900.5	2611	9780	7853	13680	17400	27551	47500	769.3	1010	2941	2286	3500	4780	8285	10460	716.5	1275	3940	2598	3415	4021	8007	8763	700.7	2274	7657	3340	4733	7443	11141	9672	1071	1807	3880	4499	7405	10480	16500	26750	1760	2990	5598	7777	12250	21738	64444	94999
2024/8/9	741.2	1387	3176	2757	3500	5225	11008	8500	697.6	1949	3586	2350	3870	5259	9096	8296	777	1429	3875	2409	3300	4900	6300	7700	508.2	879.3	1692	2738	3941	4754	8041	10520	893.3	2816	9166	8017	13689	17400	29313	44248	743.3	1048	3173	2280	3555	4780	8285	10553	716	1352	4143	2571	3415	4298	8007	8763	692.4	2410	7085	3374	4500	7443	10385	9700	1073	1950	3881	4500	7405	10420	16499	26750	1776	2965	5598	7947	12300	21899	64444	94999
2024/8/8	755.1	1494	3132	2708	3580	5000	11008	8230	717.4	1922	3586	2428	3870	5259	9096	8398	801.2	1510	3875	2263	3317	4900	6300	7990	506.9	943.9	1817	2575	3700	4754	8041	10520	888.5	3007	9658	8209	13515	17400	30696	44248	705.1	1101	3166	2252	3555	4780	8285	10850	709.2	1352	4143	2497	3400	4298	8007	8475	696	2549	7085	3374	4500	7443	10385	9700	1071	1996	3990	4483	7405	10420	15847	25868	1694	2705	5809	7854	12300	21899	65227	99000
2024/8/7	751.3	1505	3410	2760	3543	5222	11387	8539	692.4	1794	3850	2323	3870	5259	9096	8398	765.4	1549	3963	2160	3300	4900	6300	7990	500.4	861.9	1721	2386	3670	4450	8041	10165	899.5	3225	10150	8575	12576	17400	30696	48600	697.4	1154	3444	2384	3675	4780	8285	10850	701.3	1466	4518	2620	3400	4298	8583	8800	705.8	2390	6551	3300	4523	7379	9783	9700	1072	1938	3990	4200	7798	10315	15847	25312	1749	2469	5795	7799	11799	21899	65227	99275
2024/8/6	760.6	1583	3508	2731	3582	5328	11387	8539	709.7	1678	3850	2446	3576	4950	9096	8399	713.6	1528	4308	2118	3300	4900	6300	8019	505.6	799.7	1688	2280	3686	4433	8500	10649	893.4	3387	10985	8575	11916	17400	30696	47999	700.1	1188	3296	2395	3741	5000	8285	10873	716.9	1410	4518	2620	3400	4298	8583	8888	702.8	2391	6999	3360	4790	7444	9783	9604	1073	1950	3999	4523	7798	10315	15847	24999	1699	2334	5555	7738	11799	21883	65227	99781
2024/8/5	775.9	1599	3817	2638	3590	5328	11387	8500	714.1	1577	3783	2399	3391	5000	9096	8400	748.9	1551	4308	2118	3300	4900	6300	8019	511	801.6	1772	2219	3478	4433	8500	10649	895.6	3602	10985	8935	11850	18394	30696	47999	698.2	1180	3498	2448	3741	5000	8285	10873	716.6	1492	4828	2744	3434	4298	8057	8785	706.2	2454	7000	3350	4800	7689	9023	9604	1073	2000	3990	4464	7798	10419	15052	25374	1580	2185	5700	7738	11799	21883	65227	99781
2024/8/4	767.6	1573	3817	2647	3489	5328	11387	8650	716.6	1726	3894	2447	3391	5200	9096	8496	741.7	1636	4249	2200	3290	4999	6300	8000	503.1	811.7	1855	2118	3498	4713	8500	10100	888.4	3602	11905	9419	11850	18394	30696	47999	698.5	1198	3698	2475	3715	4866	8288	10390	717.9	1522	4828	2800	3434	4298	7387	8700	708.7	2557	7300	3352	4856	7689	9023	10065	1100	2000	3980	4490	7500	10419	16500	25019	1676	2185	5768	7745	11415	21883	65227	99781
2024/8/3	767.9	1666	3990	2741	3354	5328	11387	8700	751.9	1850	4130	2527	3297	5180	9096	8500	737.8	1760	4363	2235	3200	4994	6300	8300	500.1	825	2021	2260	3480	4949	8500	10000	904.5	3778	11069	9419	11850	18394	30696	47900	698	1271	3692	2532	3715	5100	8288	10987	727	1404	5021	2689	3545	4330	7387	8758	707.1	2518	7676	3132	4778	7689	9023	10065	1172	1923	4324	4310	7350	10420	16500	25019	1676	2187	5834	7707	11984	21222	66364	97628
2024/8/2	777.9	1609	3945	2777	3403	5030	11387	8867	805.1	1964	4186	2728	3500	5400	9568	8791	746.4	1668	4623	2200	3327	4989	6300	8700	499.5	841.9	2139	2407	3791	4795	8500	10498	897.5	3716	11697	9516	11167	19000	30696	47900	708.9	1369	3948	2633	3525	5100	8288	10980	718.8	1450	4897	2706	3545	4169	6800	8499	698.6	2550	8321	3348	4635	7689	8686	10600	1192	1984	4664	4509	7150	10420	16500	24758	1694	2051	5460	8199	11203	21222	66364	99117
2024/8/1	794.9	1629	4224	2882	3620	5030	11167	8500	812.2	2062	4253	2860	3750	5400	10334	8798	791.2	1781	4855	2360	3327	4810	6250	8700	521.7	892.9	2308	2541	3806	4875	8499	9884	912	4027	12300	9516	10302	19000	32959	49000	742.8	1440	3948	2788	3739	5120	8288	10950	730.1	1531	5219	2888	3786	4000	6800	8888	715.2	2766	9048	3675	4400	7689	8400	9743	1136	2089	4664	4566	7150	10419	15555	24000	1801	2191	5615	8604	10500	21500	66369	98100
